timestamp;element_id;process_instance_key;
2023.12.04 11:33:06.000;/api-gateway/identification/readIdentification/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:33:06.000;/api-gateway/identification/readIdentification/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:33:07.000;/api-gateway/identification/getDrivingLicense/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:33:10.000;/api-gateway/identification/readIdentification/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:33:10.000;/api-gateway/identification/assessIdDocument/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:33:11.000;/api-gateway/identification/getIdCard/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:33:56.000;/api-gateway/kab/permanent/setEIdEnvelopeId/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:36:55.000;/api-gateway/identification/compareFingerprints/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:36:27.000;/api-gateway/kab/permanent/signESignData/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:36:59.000;/api-gateway/kab/permanent/readApplication/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:37:03.000;/api-gateway/kab/permanent/readApplication/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:36:45.000;/api-gateway/identification/getIdCard/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:36:40.000;/api-gateway/kab/permanent/setESignData/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:42:21.000;/api-gateway/identification/readIdentification/<dealId>;blhPbWFheHNhQTQxMTEyMDQwMDE1;
2023.12.04 11:42:19.000;/api-gateway/identification/getIdCard/<dealId>;blhPbWFheHNhQTQxMTEyMDQwMDE1;
2023.12.04 11:42:30.000;/api-gateway/identification/compareFingerprints/<dealId>;blhPbWFheHNhQTQxMTEyMDQwMDE1;
2023.12.04 11:42:27.000;/api-gateway/identification/readIdentification/<dealId>;dENwaWpqclYzMDMxMjA0MDAxNg;
2023.12.04 11:42:17.000;/api-gateway/identification/getPassport/<dealId>;blhPbWFheHNhQTQxMTEyMDQwMDE1;
2023.12.04 11:42:51.000;/api-gateway/identification/confirmActingPersons/<dealId>;blhPbWFheHNhQTQxMTEyMDQwMDE1;
2023.12.04 11:43:22.000;/api-gateway/kab/permanent/readApplication/<dealId>;dENwaWpqclYzMDMxMjA0MDAxNg;
2023.12.04 11:43:27.000;/api-gateway/kab/permanent/readApplication/<dealId>;dENwaWpqclYzMDMxMjA0MDAxNg;
